group1,group2,meandiff,p-adj,lower,upper,reject
AW,MK,-11.8196,1.0,-40.6397,17.0006,False
AW,ML,35.7684,0.9924,-17.2481,88.7848,False
AW,MM,-18.0782,0.9999,-48.0148,11.8585,False
AW,MN,-20.794,1.0,-81.1733,39.5853,False
AW,MP,-65.9463,-0.0,-95.5551,-36.3376,True
AW,MQ,18.0674,0.9998,-11.3766,47.5114,False
AW,MR,-8.7496,1.0,-40.0841,22.5849,False
AW,MS,-56.2131,0.0,-88.5299,-23.8962,True
AW,MT,2.4569,1.0,-26.6808,31.5946,False
AW,MU,-15.0483,1.0,-43.8282,13.7316,False
AW,MV,-10.3904,1.0,-39.943,19.1623,False
AW,MW,-62.2675,0.0,-108.332,-16.2031,True
AW,MX,-11.7252,1.0,-100.8308,77.3804,False
AW,MY,0.5033,1.0,-28.7091,29.7157,False
AW,MZ,-35.1579,0.0008,-64.7829,-5.5328,True
AW,NA,-25.4813,0.3558,-54.6526,3.6901,False
AW,NC,11.2832,1.0,-18.2854,40.8518,False
AW,NE,-29.7067,0.0779,-60.1559,0.7426,False
AW,NF,140.9506,0.0,34.3396,247.5615,True
AW,NG,-22.0669,0.9626,-53.0044,8.8706,False
AW,NI,-23.7981,1.0,-87.3174,39.7212,False
AW,NL,-17.899,1.0,-48.5886,12.7907,False
AW,NO,-14.685,1.0,-43.3977,14.0276,False
AW,NP,-30.3539,0.0216,-59.465,-1.2428,True
AW,NR,-11.49,1.0,-43.3918,20.4118,False
AW,NU,74.1351,0.6329,-16.9111,165.1813,False
AW,NZ,0.1798,1.0,-28.6696,29.0291,False
AW,OM,-7.0757,1.0,-46.5675,32.4162,False
AW,PA,-24.6221,0.5457,-54.2067,4.9625,False
AW,PE,-19.8744,0.9931,-49.4191,9.6703,False
AW,PF,-10.9403,1.0,-45.7925,23.9119,False
AW,PG,-15.0618,1.0,-45.0354,14.9119,False
AW,PH,-3.081,1.0,-32.4576,26.2956,False
AW,PK,33.8399,0.4361,-5.7247,73.4046,False
AW,PL,-8.358,1.0,-45.4352,28.7192,False
AW,PM,57.399,0.3015,-7.3114,122.1094,False
AW,PR,-11.6686,1.0,-40.5595,17.2223,False
AW,PS,-26.1251,0.4196,-56.5415,4.2913,False
AW,PT,-10.817,1.0,-39.4274,17.7934,False
AW,PW,1.0928,1.0,-29.4345,31.6201,False
AW,PY,-11.9304,1.0,-141.3512,117.4903,False
AW,QA,35.2461,0.0003,6.5001,63.9922,True
AW,RE,-5.5022,1.0,-68.4554,57.451,False
AW,RO,1.8052,1.0,-74.4075,78.0179,False
AW,RS,0.9149,1.0,-27.7487,29.5785,False
AW,RW,-49.9395,0.0,-81.5306,-18.3484,True
AW,SA,34.4081,0.0009,5.3233,63.493,True
AW,SB,-48.6107,0.0,-79.7203,-17.5012,True
AW,SC,-1.4476,1.0,-31.3751,28.4799,False
AW,SE,-8.4972,1.0,-84.71,67.7155,False
AW,SG,-8.8922,1.0,-82.0267,64.2423,False
AW,SH,35.864,1.0,-53.2416,124.9696,False
AW,SI,6.1799,1.0,-82.9257,95.2855,False
AW,SJ,14.9139,1.0,-22.799,52.6268,False
AW,SK,3.8861,1.0,-26.3204,34.0927,False
AW,SL,-83.903,0.7571,-190.5139,22.708,False
AW,SM,-34.7255,0.0027,-65.2868,-4.1641,True
AW,SN,4.8321,1.0,-28.6478,38.3121,False
AW,SO,-30.1069,0.0671,-60.7027,0.4889,False
AW,SR,-18.3219,0.9997,-47.8587,11.2149,False
AW,SS,-17.3836,1.0,-99.9083,65.1412,False
AW,ST,-49.6298,1.0,-140.6761,41.4164,False
AW,SV,-27.8885,0.0901,-56.7203,0.9433,False
AW,SX,-41.6881,0.0,-71.6711,-11.7051,True
AW,SZ,-13.2289,1.0,-42.9201,16.4623,False
AW,TC,2.1983,1.0,-29.0078,33.4044,False
AW,TD,20.8043,0.987,-9.5053,51.1139,False
AW,TG,-27.6322,1.0,-98.9396,43.6751,False
AW,TH,7.2168,1.0,-22.2732,36.7068,False
AW,TJ,-24.7176,0.5087,-54.1464,4.7113,False
AW,TL,-24.6601,1.0,-102.0038,52.6837,False
AW,TM,-22.003,0.963,-52.864,8.8581,False
AW,TN,2.9741,1.0,-26.2941,32.2423,False
AW,TO,2.9994,1.0,-63.6625,69.6613,False
AW,TR,-2.845,1.0,-32.4619,26.7719,False
AW,TT,1.9169,1.0,-53.2683,57.1021,False
AW,TV,-120.6629,-0.0,-153.7795,-87.5463,True
AW,TZ,-5.7954,1.0,-34.9667,23.376,False
AW,UA,-20.6808,0.9584,-49.5478,8.1863,False
AW,UG,-22.4363,0.8558,-51.9262,7.0537,False
AW,US,-0.7803,1.0,-89.8859,88.3254,False
AW,UY,12.9974,1.0,-15.8344,41.8291,False
AW,UZ,-31.3923,0.9617,-75.3586,12.5741,False
AW,VC,-18.8484,0.9992,-48.5063,10.8095,False
AW,VE,-22.6793,0.7683,-51.5943,6.2357,False
AW,VG,-0.5481,1.0,-31.1209,30.0247,False
AW,VI,-7.009,1.0,-36.7169,22.699,False
AW,VN,11.9971,1.0,-17.5084,41.5026,False
AW,VU,-63.3117,0.0,-101.6075,-25.0159,True
AW,WF,-75.0166,-0.0,-107.5692,-42.4639,True
AW,WS,-9.1498,1.0,-39.1799,20.8802,False
AW,YE,-21.2797,1.0,-114.4139,71.8544,False
AW,YT,-12.7976,1.0,-43.0245,17.4293,False
AW,ZA,-12.0134,1.0,-41.7984,17.7715,False
AW,ZM,-35.3663,1.0,-105.8183,35.0857,False
AW,ZW,-15.0861,1.0,-44.2372,14.065,False
AZ,BA,19.938,0.2973,-2.5115,42.3875,False
AZ,BB,17.1473,0.8748,-5.5718,39.8663,False
AZ,BD,-1.6129,1.0,-23.5401,20.3143,False
AZ,BE,3.7524,1.0,-23.6786,31.1834,False
AZ,BF,4.3473,1.0,-23.4012,32.0958,False
AZ,BG,19.4861,0.4332,-3.2801,42.2523,False
AZ,BH,29.5537,0.0,8.3635,50.7438,True
AZ,BI,-17.884,0.7932,-40.866,5.0981,False
AZ,BJ,4.1163,1.0,-18.7856,27.0183,False
AZ,BL,-3.4427,1.0,-37.3729,30.4876,False
AZ,BM,22.8095,0.0734,-0.4905,46.1095,False
AZ,BN,-2.4792,1.0,-25.2455,20.287,False
AZ,BO,5.3358,1.0,-16.8652,27.5368,False
AZ,BQ,37.233,-0.0,19.7538,54.7123,True
AZ,BR,-7.3255,1.0,-29.8536,15.2025,False
AZ,BS,26.9501,1.0,-30.5078,84.4081,False
AZ,BT,-36.3896,1.0,-118.3321,45.5529,False
AZ,BW,-28.5616,1.0,-95.6762,38.5529,False
AZ,BY,-15.1959,0.9912,-37.6111,7.2193,False
AZ,BZ,-10.0455,1.0,-32.6001,12.5091,False
AZ,CA,5.8445,1.0,-16.5792,28.2682,False
AZ,CD,-9.4824,1.0,-71.4759,52.511,False
AZ,CF,-36.8909,0.0,-61.9475,-11.8343,True
AZ,CG,2.8766,1.0,-20.1771,25.9303,False
AZ,CH,8.6961,1.0,-29.7429,47.1351,False
AZ,CI,15.8469,0.9687,-6.5259,38.2197,False
AZ,CK,-35.732,0.0,-60.6359,-10.8281,True
AZ,CL,5.289,1.0,-25.9879,36.5658,False
AZ,CM,-8.6965,1.0,-76.6614,59.2685,False
AZ,CN,4.0375,1.0,-18.8349,26.9099,False
AZ,CO,-5.8955,1.0,-28.0257,16.2346,False
AZ,CR,-6.5338,1.0,-68.5273,55.4596,False
AZ,CV,-8.8666,1.0,-77.7178,59.9847,False
AZ,CW,8.1569,1.0,-15.2444,31.5582,False
AZ,CY,9.3167,1.0,-12.553,31.1864,False
AZ,CZ,25.5214,1.0,-65.7459,116.7887,False
AZ,DE,5.8005,1.0,-16.7631,28.364,False
AZ,DJ,11.3837,1.0,-12.2048,34.9722,False
AZ,DK,-3.1214,1.0,-25.6142,19.3715,False
AZ,DM,-4.7816,1.0,-28.8563,19.293,False
AZ,DO,-12.0574,1.0,-34.3228,10.2079,False
AZ,DZ,-7.5138,1.0,-30.1133,15.0857,False
AZ,EC,10.6336,1.0,-76.5189,97.7861,False
AZ,EE,12.5857,1.0,-9.445,34.6164,False
AZ,EG,10.0499,1.0,-61.7022,81.8019,False
AZ,ER,-29.5757,0.0235,-58.0521,-1.0993,True
AZ,ES,3.7836,1.0,-14.9708,22.5379,False
AZ,ET,3.1035,1.0,-20.23,26.4369,False
AZ,FI,-8.0897,1.0,-40.9871,24.8077,False
AZ,FJ,-8.3453,1.0,-67.9287,51.2381,False
AZ,FK,-34.1347,0.0001,-60.8331,-7.4363,True
AZ,FM,-50.299,1.0,-146.3564,45.7584,False
AZ,FO,15.152,1.0,-37.1816,67.4856,False
AZ,FR,7.338,1.0,-14.7382,29.4142,False
AZ,GA,10.1505,1.0,-12.6636,32.9645,False
AZ,GB,0.8741,1.0,-21.6451,23.3932,False
AZ,GD,-54.958,0.5135,-120.4701,10.5542,False
AZ,GE,-4.7058,1.0,-36.9833,27.5717,False
AZ,GF,0.2885,1.0,-29.376,29.953,False
AZ,GG,22.2825,0.1475,-1.4905,46.0556,False
AZ,GH,4.8277,1.0,-17.2562,26.9115,False
AZ,GI,-48.2091,0.9977,-122.1288,25.7107,False
AZ,GL,-13.911,0.9998,-36.5195,8.6975,False
AZ,GM,28.5142,0.0004,5.0322,51.9963,True
AZ,GN,-2.2821,1.0,-25.1545,20.5904,False
AZ,GP,15.6607,0.9884,-7.2412,38.5627,False
AZ,GQ,-55.0488,-0.0,-79.5248,-30.5728,True
AZ,GR,16.3724,0.8745,-5.3178,38.0626,False
AZ,GT,3.6056,1.0,-18.2927,25.5038,False
AZ,GU,7.8428,1.0,-14.5049,30.1904,False
AZ,GW,2.8405,1.0,-22.0801,27.7611,False
AZ,GY,5.6217,1.0,-16.7344,27.9777,False
AZ,HN,8.3864,1.0,-50.1023,66.875,False
AZ,HR,17.8885,0.6625,-4.2494,40.0264,False
AZ,HT,2.0023,1.0,-20.1986,24.2033,False
AZ,HU,8.8932,1.0,-13.4131,31.1994,False
AZ,ID,2.1049,1.0,-21.1075,25.3172,False
AZ,IE,10.5105,1.0,-11.7548,32.7758,False
AZ,IL,13.929,1.0,-13.7019,41.5599,False
AZ,IM,-8.2413,1.0,-71.5668,55.0843,False
AZ,IN,31.2284,1.0,-33.5277,95.9845,False
AZ,IQ,29.7081,0.9367,-11.0158,70.432,False
AZ,IS,2.9961,1.0,-19.4447,25.437,False
AZ,IT,0.4819,1.0,-21.7591,22.723,False
AZ,JE,6.165,1.0,-16.9937,29.3236,False
AZ,JM,-15.0166,0.9951,-37.5623,7.5291,False
AZ,JO,14.7756,0.9943,-7.3082,36.8595,False
AZ,JP,1.3849,1.0,-21.4875,24.2573,False
AZ,KE,1.0777,1.0,-21.5764,23.7319,False
AZ,KG,3.5823,1.0,-30.8009,37.9655,False
AZ,KH,11.9374,1.0,-32.4721,56.3468,False
AZ,KI,-18.2702,1.0,-63.3129,26.7726,False
AZ,KM,-24.2416,0.059,-48.7025,0.2194,False
AZ,KN,11.7584,1.0,-11.8422,35.3589,False
AZ,KR,8.266,1.0,-26.6784,43.2104,False
AZ,KW,48.0734,-0.0,26.1679,69.9789,True
AZ,KY,23.826,0.016,1.2891,46.3629,True
AZ,KZ,-6.8806,1.0,-29.2873,15.526,False
AZ,LA,-2.3895,1.0,-24.4733,19.6944,False
AZ,LB,12.5999,1.0,-9.484,34.6837,False
AZ,LC,-7.3942,1.0,-30.6721,15.8837,False
AZ,LI,17.9074,0.9241,-6.4352,42.25,False
AZ,LK,-1.4169,1.0,-81.8288,78.9951,False
AZ,LR,-43.3057,0.0,-66.1683,-20.4431,True
AZ,LS,-6.1058,1.0,-29.5994,17.3879,False
AZ,LT,11.4894,1.0,-10.5715,33.5504,False
AZ,LU,-13.5668,0.9999,-35.7598,8.6262,False
AZ,LV,1.2318,1.0,-21.2786,23.7422,False
AZ,LY,12.7354,1.0,-13.7245,39.1954,False
AZ,MA,3.8067,1.0,-19.0462,26.6595,False
AZ,MC,37.0172,0.0,13.2188,60.8156,True
AZ,MD,-5.8887,1.0,-29.8162,18.0388,False
AZ,ME,25.7725,0.996,-13.1607,64.7057,False
AZ,MF,20.5015,0.4206,-3.3738,44.3768,False
AZ,MG,1.2555,1.0,-23.9237,26.4347,False
AZ,MH,76.477,-0.0,50.8501,102.1038,True
AZ,MK,4.1411,1.0,-17.9123,26.1945,False
AZ,ML,51.7291,0.0221,2.0652,101.3929,True
AZ,MM,-2.1175,1.0,-25.6112,21.3762,False
AZ,MN,-4.8333,1.0,-62.2913,52.6246,False
AZ,MP,-49.9857,-0.0,-73.0601,-26.9112,True
AZ,MQ,34.028,0.0,11.1654,56.8906,True
AZ,MR,7.211,1.0,-18.0398,32.4618,False
AZ,MS,-40.2524,0.0,-66.7124,-13.7924,True
AZ,MT,18.4176,0.6063,-4.0492,40.8844,False
AZ,MU,0.9123,1.0,-21.0884,22.9131,False
AZ,MV,5.5703,1.0,-17.4321,28.5726,False
AZ,MW,-46.3069,0.0065,-88.4695,-4.1443,True
AZ,MX,4.2355,1.0,-82.917,91.388,False
AZ,MY,16.4639,0.9363,-6.0996,39.0275,False
AZ,MZ,-19.1972,0.5507,-42.2925,3.8981,False
AZ,NA,-9.5206,1.0,-32.031,12.9898,False
AZ,NC,27.2439,0.0009,4.221,50.2667,True
AZ,NE,-13.746,1.0,-37.8895,10.3974,False
AZ,NF,156.9112,0.0,51.9272,261.8952,True
AZ,NG,-6.1062,1.0,-30.8626,18.6501,False
AZ,NI,-7.8374,1.0,-68.5865,52.9116,False
AZ,NL,-1.9383,1.0,-26.3843,22.5076,False
AZ,NO,1.2756,1.0,-20.6371,23.1883,False
AZ,NP,-14.3932,0.9988,-36.8255,8.0391,False
AZ,NR,4.4706,1.0,-21.4808,30.4221,False
AZ,NU,90.0957,0.0408,0.9601,179.2314,True
AZ,NZ,16.1404,0.9345,-5.9511,38.2319,False
AZ,OM,8.885,1.0,-25.977,43.7469,False
AZ,PA,-8.6614,1.0,-31.7048,14.3819,False
AZ,PE,-3.9137,1.0,-26.9059,19.0785,False
AZ,PF,5.0203,1.0,-24.4827,34.5233,False
AZ,PG,0.8989,1.0,-22.6419,24.4397,False
AZ,PH,12.8797,1.0,-9.8961,35.6554,False
AZ,PK,49.8006,0.0,14.8562,84.745,True
AZ,PL,7.6027,1.0,-24.4983,39.7036,False
AZ,PM,73.3596,0.0009,11.3662,135.3531,True
AZ,PR,4.292,1.0,-17.8537,26.4378,False
AZ,PS,-10.1644,1.0,-34.2665,13.9376,False
AZ,PT,5.1437,1.0,-16.6348,26.9222,False
AZ,PW,17.0535,0.9739,-7.1883,41.2952,False
AZ,PY,4.0302,1.0,-124.0537,132.1141,False
AZ,QA,51.2068,-0.0,29.2504,73.1632,True
AZ,RE,10.4585,1.0,-49.6985,70.6154,False
AZ,RO,17.7659,1.0,-56.1539,91.6856,False
AZ,RS,16.8755,0.8154,-4.9728,38.7239,False
AZ,RW,-33.9788,0.0,-59.5473,-8.4104,True
AZ,SA,50.3688,-0.0,27.9706,72.767,True
AZ,SB,-32.6501,0.0,-57.6212,-7.679,True
AZ,SC,14.5131,0.9998,-8.9689,37.9951,False
AZ,SE,7.4634,1.0,-66.4563,81.3832,False
AZ,SG,7.0685,1.0,-63.6734,77.8103,False
AZ,SH,51.8246,1.0,-35.3279,138.9772,False
AZ,SI,22.1406,1.0,-65.0119,109.2931,False
AZ,SJ,30.8746,0.1406,-1.9585,63.7077,False
AZ,SK,19.8468,0.5439,-3.9899,43.6835,False
AZ,SL,-67.9423,0.9983,-172.9263,37.0417,False
AZ,SM,-18.7648,0.8142,-43.0495,5.5199,False
AZ,SN,20.7928,0.8991,-7.0758,48.6614,False
AZ,SO,-14.1463,1.0,-38.4743,10.1817,False
AZ,SR,-2.3612,1.0,-25.3433,20.6208,False
AZ,SS,-1.4229,1.0,-81.8349,78.9891,False
AZ,ST,-33.6692,1.0,-122.8048,55.4664,False
AZ,SV,-11.9279,1.0,-33.9964,10.1407,False
AZ,SX,-25.7275,0.0075,-49.2801,-2.1748,True
AZ,SZ,2.7318,1.0,-20.4483,25.9118,False
AZ,TC,18.159,0.9471,-6.9323,43.2502,False
AZ,TD,36.7649,0.0,12.7978,60.732,True
AZ,TG,-11.6716,1.0,-80.5228,57.1796,False
AZ,TH,23.1775,0.0405,0.2557,46.0993,True
AZ,TJ,-8.7569,1.0,-31.6,14.0862,False
AZ,TL,-8.6994,1.0,-83.7847,66.3859,False
AZ,TM,-6.0423,1.0,-30.7031,18.6185,False
AZ,TN,18.9348,0.5251,-3.701,41.5706,False
AZ,TO,18.9601,1.0,-45.0677,82.9879,False
AZ,TR,13.1157,1.0,-9.9692,36.2005,False
AZ,TT,17.8775,1.0,-34.0951,69.8502,False
AZ,TV,-104.7023,-0.0,-132.1333,-77.2713,True
AZ,TZ,10.1653,1.0,-12.3451,32.6757,False
AZ,UA,-4.7201,1.0,-26.8348,17.3945,False
AZ,UG,-6.4756,1.0,-29.3974,16.4462,False
AZ,US,15.1804,1.0,-71.9721,102.3329,False
AZ,UY,28.958,0.0,6.8894,51.0266,True
AZ,UZ,-15.4316,1.0,-55.2913,24.428,False
AZ,VC,-2.8877,1.0,-26.0252,20.2497,False
AZ,VE,-6.7187,1.0,-28.8958,15.4585,False
AZ,VG,15.4126,0.9992,-8.8865,39.7116,False
AZ,VI,8.9517,1.0,-14.2499,32.1533,False
AZ,VN,27.9577,0.0003,5.016,50.8995,True
AZ,VU,-47.351,0.0,-80.852,-13.85,True
AZ,WF,-59.0559,-0.0,-85.8034,-32.3084,True
AZ,WS,6.8108,1.0,-16.8018,30.4234,False
AZ,YE,-5.3191,1.0,-96.5864,85.9482,False
AZ,YT,3.163,1.0,-20.6994,27.0254,False
AZ,ZA,3.9472,1.0,-19.3528,27.2472,False
AZ,ZM,-19.4056,1.0,-87.3706,48.5593,False
AZ,ZW,0.8745,1.0,-21.6096,23.3587,False
BA,BB,-2.7907,1.0,-25.4231,19.8416,False
BA,BD,-21.5508,0.0637,-43.3882,0.2865,False
BA,BE,-16.1856,1.0,-43.5448,11.1737,False
BA,BF,-15.5907,1.0,-43.2683,12.0868,False
BA,BG,-0.4519,1.0,-23.1316,22.2278,False
BA,BH,9.6157,1.0,-11.4815,30.7129,False
BA,BI,-37.822,0.0,-60.7183,-14.9256,True
BA,BJ,-15.8216,0.9825,-38.6376,6.9943,False
BA,BL,-23.3806,0.9847,-57.2529,10.4916,False
BA,BM,2.8715,1.0,-20.344,26.087,False
BA,BN,-22.4172,0.0619,-45.0969,0.2625,False
BA,BO,-14.6022,0.9964,-36.7145,7.5101,False
BA,BQ,17.2951,0.054,-0.0714,34.6615,False
BA,BR,-27.2635,0.0004,-49.7041,-4.8229,True
BA,BS,7.0121,1.0,-50.4116,64.4359,False
BA,BT,-56.3276,0.9863,-138.2461,25.5909,False
BA,BW,-48.4996,0.9483,-115.5849,18.5856,False
BA,BY,-35.1339,0.0,-57.4612,-12.8066,True
BA,BZ,-29.9835,0.0,-52.4508,-7.5162,True
BA,CA,-14.0935,0.9994,-36.4294,8.2424,False
BA,CD,-29.4204,1.0,-91.3821,32.5413,False
BA,CF,-56.8289,-0.0,-81.8069,-31.8509,True
BA,CG,-17.0614,0.9074,-40.0297,5.9069,False
BA,CH,-11.2419,1.0,-49.6297,27.146,False
BA,CI,-4.0911,1.0,-26.3759,18.1937,False
BA,CK,-55.67,-0.0,-80.4948,-30.8451,True
BA,CL,-14.649,1.0,-45.8629,16.5649,False
BA,CM,-28.6345,1.0,-96.5705,39.3015,False
BA,CN,-15.9005,0.979,-38.6868,6.8858,False
BA,CO,-25.8335,0.0011,-47.8747,-3.7924,True
BA,CR,-26.4718,1.0,-88.4335,35.4899,False
BA,CV,-28.8046,1.0,-97.6272,40.0181,False
BA,CW,-11.7811,1.0,-35.0982,11.536,False
BA,CY,-10.6213,1.0,-32.4009,11.1583,False
BA,CZ,5.5834,1.0,-85.6623,96.8292,False
BA,DE,-14.1375,0.9995,-36.6138,8.3387,False
BA,DJ,-8.5543,1.0,-32.0593,14.9508,False
BA,DK,-23.0594,0.0284,-45.4647,-0.6541,True
BA,DM,-24.7196,0.0278,-48.7125,-0.7267,True
BA,DO,-31.9954,0.0,-54.1723,-9.8186,True
BA,DZ,-27.4518,0.0003,-49.9641,-4.9394,True
BA,EC,-9.3044,1.0,-96.4343,77.8256,False
BA,EE,-7.3523,1.0,-29.2936,14.589,False
BA,EG,-9.8881,1.0,-81.6128,61.8366,False
BA,ER,-49.5137,0.0,-77.921,-21.1064,True
BA,ES,-16.1544,0.387,-34.8036,2.4948,False
BA,ET,-16.8345,0.9464,-40.0836,6.4146,False
BA,FI,-28.0277,0.4443,-60.8653,4.8099,False
BA,FJ,-28.2833,1.0,-87.8337,31.2672,False
BA,FK,-54.0727,-0.0,-80.6974,-27.448,True
BA,FM,-70.237,0.933,-166.274,25.8,False
BA,FO,-4.786,1.0,-57.082,47.5101,False
BA,FR,-12.6,1.0,-34.5869,9.387,False
BA,GA,-9.7875,1.0,-32.5153,12.9402,False
BA,GB,-19.0639,0.4613,-41.4957,3.3678,False
BA,GD,-74.896,0.0023,-140.3781,-9.4138,True
BA,GE,-24.6438,0.842,-56.8603,7.5727,False
BA,GF,-19.6495,0.9956,-49.2477,9.9487,False
BA,GG,2.3446,1.0,-21.3457,26.0348,False
BA,GH,-15.1103,0.9867,-37.105,6.8843,False
BA,GI,-68.147,0.1856,-142.0402,5.7461,False
BA,GL,-33.849,0.0,-56.3704,-11.3275,True
BA,GM,8.5763,1.0,-14.8219,31.9744,False
BA,GN,-22.22,0.0785,-45.0063,0.5663,False
BA,GP,-4.2773,1.0,-27.0932,18.5387,False
BA,GQ,-74.9868,-0.0,-99.3823,-50.5913,True
BA,GR,-3.5656,1.0,-25.1649,18.0338,False
BA,GT,-16.3324,0.8915,-38.1408,5.4759,False
BA,GU,-12.0952,1.0,-34.3548,10.1643,False
BA,GW,-17.0975,0.9859,-41.939,7.7441,False
BA,GY,-14.3163,0.9987,-36.5843,7.9516,False
BA,HN,-11.5516,1.0,-70.0066,46.9034,False
BA,HR,-2.0495,1.0,-24.0985,19.9995,False
BA,HT,-17.9356,0.6479,-40.0479,4.1766,False
BA,HU,-11.0448,1.0,-33.2628,11.1731,False
BA,ID,-17.8331,0.8202,-40.9607,5.2944,False
BA,IE,-9.4275,1.0,-31.6044,12.7494,False
BA,IL,-6.009,1.0,-33.5687,21.5507,False
BA,IM,-28.1792,1.0,-91.4738,35.1153,False
BA,IN,11.2904,1.0,-53.4353,76.0162,False
BA,IQ,9.7701,1.0,-30.9055,50.4457,False
BA,IS,-16.9419,0.8651,-39.295,5.4112,False
BA,IT,-19.456,0.336,-41.6085,2.6964,False
BA,JE,-13.773,1.0,-36.8467,9.3006,False
BA,JM,-34.9546,0.0,-57.413,-12.4962,True
BA,JO,-5.1623,1.0,-27.157,16.8323,False
BA,JP,-18.5531,0.6331,-41.3394,4.2332,False
BA,KE,-18.8602,0.5288,-41.4274,3.7069,False
BA,KG,-16.3557,1.0,-50.6817,17.9703,False
BA,KH,-8.0006,1.0,-52.3658,36.3646,False
BA,KI,-38.2082,0.465,-83.2073,6.7909,False
BA,KM,-44.1795,0.0,-68.56,-19.7991,True
BA,KN,-8.1796,1.0,-31.6967,15.3375,False
BA,KR,-11.672,1.0,-46.5601,23.2161,False
BA,KW,28.1354,0.0001,6.3198,49.951,True
BA,KY,3.888,1.0,-18.5615,26.3375,False
BA,KZ,-26.8186,0.0005,-49.1374,-4.4998,True
BA,LA,-22.3274,0.0375,-44.3221,-0.3328,True
BA,LB,-7.3381,1.0,-29.3328,14.6566,False
BA,LC,-27.3322,0.001,-50.5255,-4.1389,True
BA,LI,-2.0305,1.0,-26.2923,22.2312,False
BA,LK,-21.3549,1.0,-101.7424,59.0327,False
BA,LR,-63.2437,-0.0,-86.0202,-40.4672,True
BA,LS,-26.0437,0.0047,-49.4536,-2.6339,True
BA,LT,-8.4485,1.0,-30.4202,13.5231,False
BA,LU,-33.5048,0.0,-55.6091,-11.4005,True
BA,LV,-18.7062,0.536,-41.1291,3.7167,False
BA,LY,-7.2026,1.0,-33.5881,19.183,False
BA,MA,-16.1313,0.9684,-38.898,6.6353,False
BA,MC,17.0792,0.9528,-6.6365,40.7948,False
BA,MD,-25.8267,0.0092,-49.6719,-1.9815,True
BA,ME,5.8345,1.0,-33.0482,44.7172,False
BA,MF,0.5635,1.0,-23.2294,24.3564,False
BA,MG,-18.6825,0.9037,-43.7835,6.4185,False
BA,MH,56.539,-0.0,30.9889,82.089,True
BA,MK,-15.7969,0.9543,-37.7609,6.1672,False
BA,ML,31.7911,0.9989,-17.8331,81.4153,False
BA,MM,-22.0555,0.1366,-45.4654,1.3544,False
BA,MN,-24.7713,1.0,-82.195,32.6524,False
BA,MP,-69.9237,-0.0,-92.9128,-46.9346,True
BA,MQ,14.09,0.9998,-8.6865,36.8665,False
BA,MR,-12.727,1.0,-37.8998,12.4459,False
BA,MS,-60.1904,-0.0,-86.576,-33.8048,True
BA,MT,-1.5204,1.0,-23.8995,20.8587,False
BA,MU,-19.0256,0.378,-40.9369,2.8856,False
BA,MV,-14.3677,0.9995,-37.2845,8.549,False
BA,MW,-66.2449,0.0,-108.3608,-24.1289,True
BA,MX,-15.7025,1.0,-102.8325,71.4275,False
BA,MY,-3.4741,1.0,-25.9503,19.0022,False
BA,MZ,-39.1352,0.0,-62.1453,-16.1252,True
BA,NA,-29.4586,0.0,-51.8815,-7.0357,True
BA,NC,7.3059,1.0,-15.6314,30.2431,False
BA,NE,-33.684,0.0,-57.7459,-9.6221,True
BA,NF,136.9732,0.0,32.0079,241.9385,True
BA,NG,-26.0442,0.0166,-50.7211,-1.3674,True
BA,NI,-27.7754,1.0,-88.4921,32.9413,False
BA,NL,-21.8763,0.2619,-46.2417,2.4891,False
BA,NO,-18.6624,0.4367,-40.4852,3.1605,False
BA,NP,-34.3312,0.0,-56.6757,-11.9867,True
BA,NR,-15.4673,1.0,-41.3429,10.4082,False
BA,NU,70.1577,0.7559,-18.9558,159.2713,False
BA,NZ,-3.7976,1.0,-25.7999,18.2048,False
BA,OM,-11.053,1.0,-45.8585,23.7525,False
BA,PA,-28.5994,0.0002,-51.5573,-5.6415,True
BA,PE,-23.8517,0.0223,-46.7583,-0.9452,True
BA,PF,-14.9177,1.0,-44.354,14.5186,False
BA,PG,-19.0391,0.6454,-42.4962,4.4181,False
BA,PH,-7.0583,1.0,-29.7476,15.631,False
BA,PK,29.8626,0.4331,-5.0255,64.7507,False
BA,PL,-12.3353,1.0,-44.375,19.7043,False
BA,PM,53.4217,0.4049,-8.5401,115.3834,False
BA,PR,-15.646,0.9675,-37.7028,6.4109,False
BA,PS,-30.1024,0.0001,-54.1228,-6.0821,True
BA,PT,-14.7943,0.9893,-36.4824,6.8937,False
BA,PW,-2.8845,1.0,-27.0451,21.276,False
BA,PY,-15.9078,1.0,-143.9763,112.1608,False
BA,QA,31.2688,0.0,9.4021,53.1355,True
BA,RE,-9.4795,1.0,-69.6038,50.6447,False
BA,RO,-2.1721,1.0,-76.0652,71.721,False
BA,RS,-3.0625,1.0,-24.8207,18.6958,False
BA,RW,-53.9168,-0.0,-79.4083,-28.4254,True
BA,SA,30.4308,0.0,8.1206,52.7411,True
BA,SB,-52.5881,-0.0,-77.4803,-27.6958,True
BA,SC,-5.4249,1.0,-28.823,17.9733,False
BA,SE,-12.4746,1.0,-86.3677,61.4186,False
BA,SG,-12.8695,1.0,-83.5836,57.8445,False
BA,SH,31.8867,1.0,-55.2433,119.0166,False
BA,SI,2.2026,1.0,-84.9274,89.3325,False
BA,SJ,10.9366,1.0,-21.8366,43.7098,False
